Station,month,latitude,longitude,groundwater_level_m,groundwater_readings,rainfall_mm,rainfall_readings,rainfall_stations,rainfall_available,gw_lag_1,gw_lag_2,gw_lag_3,gw_rolling_3,gw_change_1m,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,month_num,year,target_gw_next_month,month_ym,ndvi,evi,lst_celsius,et_mm,soil_moisture
Sendarapatti,2024-01-01,11.4369,78.5114,-6.4315,124,21.25,20.0,2.0,1,-5.99,-4.656,-6.252,-5.6925,-0.4414999999999995,4.5,127.0,121.5,152.75,1,2024,-6.667,2024-01,0.6032,0.3481,28.8952,11.976,0.1778
Sendarapatti,2024-02-01,11.4369,78.5114,-6.667,116,,,,0,-6.4315,-5.99,-4.656,-6.362833333333334,-0.2355,21.25,4.5,127.0,25.75,2,2024,-6.964,2024-02,0.5076,0.3005,31.9728,8.7636,0.1246
Sendarapatti,2024-03-01,11.4369,78.5114,-6.964,124,,,,0,-6.667,-6.4315,-5.99,-6.6875,-0.2970000000000006,,21.25,4.5,21.25,3,2024,-7.361499999999999,2024-03,0.4544,0.2583,37.0675,5.9667,0.1034
Sendarapatti,2024-04-01,11.4369,78.5114,-7.361499999999999,120,6.0,2.0,1.0,1,-6.964,-6.667,-6.4315,-6.9975,-0.3974999999999991,,,21.25,6.0,4,2024,-7.9925,2024-04,0.3943,0.2473,39.9112,3.8005,0.0926
Sendarapatti,2024-05-01,11.4369,78.5114,-7.9925,122,192.0,72.0,2.0,1,-7.361499999999999,-6.964,-6.667,-7.439333333333333,-0.6310000000000002,6.0,,,198.0,5,2024,-8.7055,2024-05,0.5229,0.2896,35.2539,9.0319,0.1904
Sendarapatti,2024-06-01,11.4369,78.5114,-8.7055,120,131.0,63.0,2.0,1,-7.9925,-7.361499999999999,-6.964,-8.019833333333333,-0.713000000000001,192.0,6.0,,329.0,6,2024,-9.701,2024-06,0.6754,0.4594,33.3961,16.1671,0.2387
Sendarapatti,2024-07-01,11.4369,78.5114,-9.701,120,68.25,55.0,2.0,1,-8.7055,-7.9925,-7.361499999999999,-8.799666666666667,-0.9954999999999998,131.0,192.0,6.0,391.25,7,2024,-10.551,2024-07,0.5651,0.357,29.787,15.1256,0.1817
Sendarapatti,2024-08-01,11.4369,78.5114,-10.551,112,197.75,95.0,2.0,1,-9.701,-8.7055,-7.9925,-9.652500000000002,-0.8499999999999996,68.25,131.0,192.0,397.0,8,2024,-6.167,2024-08,0.6956,0.4688,30.4231,17.7905,0.2471
Sendarapatti,2024-09-01,11.4369,78.5114,-6.167,117,28.0,17.0,2.0,1,-10.551,-9.701,-8.7055,-8.806333333333333,4.384,197.75,68.25,131.0,294.0,9,2024,-6.474,2024-09,0.6631,0.3889,33.7566,16.4005,0.1748
Sendarapatti,2024-10-01,11.4369,78.5114,-6.474,123,207.75,113.0,2.0,1,-6.167,-10.551,-9.701,-7.730666666666667,-0.3070000000000004,28.0,197.75,68.25,433.5,10,2024,-5.904,2024-10,0.7361,0.4991,29.0943,20.6243,0.2767
Sendarapatti,2024-11-01,11.4369,78.5114,-5.904,114,43.25,50.0,2.0,1,-6.474,-6.167,-10.551,-6.181666666666668,0.5700000000000003,207.75,28.0,197.75,279.0,11,2024,-3.823,2024-11,0.3893,0.3205,26.9793,18.4566,0.2491
Sendarapatti,2024-12-01,11.4369,78.5114,-3.823,123,98.25,86.0,2.0,1,-5.904,-6.474,-6.167,-5.400333333333333,2.081,43.25,207.75,28.0,349.25,12,2024,-4.65,2024-12,0.7253,0.4935,26.5927,19.5311,0.2903
Sendarapatti,2025-01-01,11.4369,78.5114,-4.65,116,5.75,8.0,2.0,1,-3.823,-5.904,-6.474,-4.792333333333334,-0.8270000000000004,98.25,43.25,207.75,147.25,1,2025,-6.038,2025-01,0.638,0.4088,26.4495,15.8124,0.217
Sendarapatti,2025-02-01,11.4369,78.5114,-6.038,112,,,,0,-4.65,-3.823,-5.904,-4.837000000000001,-1.388,5.75,98.25,43.25,104.0,2,2025,-6.448,2025-02,0.5482,0.3021,30.2447,9.749,0.1376
Sendarapatti,2025-03-01,11.4369,78.5114,-6.448,109,13.25,21.0,2.0,1,-6.038,-4.65,-3.823,-5.712000000000001,-0.4100000000000001,,5.75,98.25,19.0,3,2025,-6.776,2025-03,0.5208,0.29,33.8162,8.7716,0.1251
Sendarapatti,2025-04-01,11.4369,78.5114,-6.776,60,14.0,7.0,2.0,1,-6.448,-6.038,-4.65,-6.4206666666666665,-0.3279999999999994,13.25,,5.75,27.25,4,2025,-5.3815,2025-04,0.5457,0.3159,33.4279,7.7534,0.1323
Singipuram,2021-06-01,11.6333,78.4158,-32.569,120,,,,0,-12.383500000000002,-8.76,-6.134,-17.90416666666667,-20.1855,,,,,6,2021,-8.152,2021-06,0.53,0.3335,37.8048,10.0993,0.1734
Singipuram,2021-07-01,11.6333,78.4158,-8.152,116,,,,0,-32.569,-12.383500000000002,-8.76,-17.701500000000003,24.417,,,,,7,2021,-7.436,2021-07,0.5904,0.3977,32.4525,13.9346,0.2486
Singipuram,2021-08-01,11.6333,78.4158,-7.436,125,,,,0,-8.152,-32.569,-12.383500000000002,-16.052333333333333,0.7159999999999993,,,,,8,2021,-8.146,2021-08,0.5953,0.395,36.3636,13.9023,0.2208
Singipuram,2021-09-01,11.6333,78.4158,-8.146,106,3.5,1.0,1.0,1,-7.436,-8.152,-32.569,-7.911333333333334,-0.7100000000000009,,,,3.5,9,2021,-8.386,2021-09,0.664,0.4272,34.1854,15.4821,0.2493
Singipuram,2021-10-01,11.6333,78.4158,-8.386,59,24.0,8.0,1.0,1,-8.146,-7.436,-8.152,-7.989333333333334,-0.2399999999999984,3.5,,,27.5,10,2021,-0.8395,2021-10,0.6812,0.4947,31.4767,19.1697,0.2937
Singipuram,2021-11-01,11.6333,78.4158,-0.8395,2,152.0,111.0,2.0,1,-8.386,-8.146,-7.436,-5.790500000000001,7.546499999999999,24.0,3.5,,179.5,11,2021,-1.3795,2021-11,0.5774,0.3728,29.8105,18.6884,0.3573
Singipuram,2021-12-01,11.6333,78.4158,-1.3795,124,6.5,2.0,1.0,1,-0.8395,-8.386,-8.146,-3.535,-0.5399999999999999,152.0,24.0,3.5,182.5,12,2021,-2.301,2021-12,0.649,0.4002,29.5428,16.9863,0.3043
Singipuram,2022-01-01,11.6333,78.4158,-2.301,124,0.5,1.0,1.0,1,-1.3795,-0.8395,-8.386,-1.5066666666666666,-0.9215000000000002,6.5,152.0,24.0,159.0,1,2022,-3.4805,2022-01,0.5511,0.3259,31.3388,16.1468,0.2364
Singipuram,2022-02-01,11.6333,78.4158,-3.4805,112,,,,0,-2.301,-1.3795,-0.8395,-2.387,-1.1795,0.5,6.5,152.0,7.0,2,2022,-5.0655,2022-02,0.4782,0.2796,34.8502,9.2146,0.1614
Singipuram,2022-03-01,11.6333,78.4158,-5.0655,124,1900.25,14.0,2.0,1,-3.4805,-2.301,-1.3795,-3.6156666666666655,-1.585,,0.5,6.5,1900.75,3,2022,-5.546,2022-03,0.4349,0.261,36.8206,8.1888,0.1351
Singipuram,2022-04-01,11.6333,78.4158,-5.546,119,79.25,38.0,2.0,1,-5.0655,-3.4805,-2.301,-4.697333333333333,-0.4805000000000001,1900.25,,0.5,1979.5,4,2022,-5.809,2022-04,0.4832,0.3025,37.5141,9.3334,0.1497
Singipuram,2022-05-01,11.6333,78.4158,-5.809,31,24.0,2.0,1.0,1,-5.546,-5.0655,-3.4805,-5.4735000000000005,-0.2629999999999999,79.25,1900.25,,2003.5,5,2022,-6.4625,2022-05,0.5434,0.3385,36.4224,10.7747,0.1987
Singipuram,2022-06-01,11.6333,78.4158,-6.4625,120,82.0,35.0,2.0,1,-5.809,-5.546,-5.0655,-5.939166666666668,-0.6535000000000002,24.0,79.25,1900.25,185.25,6,2022,-6.846,2022-06,0.5437,0.3365,36.384,11.7749,0.1943
Singipuram,2022-07-01,11.6333,78.4158,-6.846,124,53.0,55.0,2.0,1,-6.4625,-5.809,-5.546,-6.3725,-0.3834999999999997,82.0,24.0,79.25,159.0,7,2022,-6.8565000000000005,2022-07,0.576,0.421,34.3595,13.4031,0.2253
Singipuram,2022-08-01,11.6333,78.4158,-6.8565000000000005,122,214.75,92.0,2.0,1,-6.846,-6.4625,-5.809,-6.721666666666667,-0.0105000000000003,53.0,82.0,24.0,349.75,8,2022,-6.182,2022-08,0.603,0.3827,35.8183,16.682,0.2611
Singipuram,2022-09-01,11.6333,78.4158,-6.182,121,15.25,26.0,2.0,1,-6.8565000000000005,-6.846,-6.4625,-6.628166666666668,0.6745000000000001,214.75,53.0,82.0,283.0,9,2022,-5.4245,2022-09,0.5075,0.3571,35.4316,17.7504,0.2575
Singipuram,2022-10-01,11.6333,78.4158,-5.4245,124,126.5,64.0,2.0,1,-6.182,-6.8565000000000005,-6.846,-6.154333333333334,0.7575000000000003,15.25,214.75,53.0,356.5,10,2022,-2.705,2022-10,0.651,0.4696,30.3417,19.4976,0.2701
Singipuram,2022-11-01,11.6333,78.4158,-2.705,119,101.25,71.0,2.0,1,-5.4245,-6.182,-6.8565000000000005,-4.7705,2.7195,126.5,15.25,214.75,243.0,11,2022,-2.78,2022-11,0.6355,0.4036,30.0846,19.583,0.2694
Singipuram,2022-12-01,11.6333,78.4158,-2.78,121,51.0,67.0,2.0,1,-2.705,-5.4245,-6.182,-3.6365,-0.0749999999999997,101.25,126.5,15.25,278.75,12,2022,-4.1240000000000006,2022-12,0.611,0.3395,30.1077,14.8875,0.2623
Singipuram,2023-01-01,11.6333,78.4158,-4.1240000000000006,106,2.5,7.0,2.0,1,-2.78,-2.705,-5.4245,-3.203,-1.3440000000000007,51.0,101.25,126.5,154.75,1,2023,-5.7195,2023-01,0.5407,0.3157,30.7359,8.7933,0.1924
Singipuram,2023-02-01,11.6333,78.4158,-5.7195,112,5.0,4.0,1.0,1,-4.1240000000000006,-2.78,-2.705,-4.207833333333333,-1.5954999999999997,2.5,51.0,101.25,58.5,2,2023,-7.6035,2023-02,0.465,0.2792,34.9652,7.3109,0.1466
Singipuram,2023-03-01,11.6333,78.4158,-7.6035,122,48.75,17.0,2.0,1,-5.7195,-4.1240000000000006,-2.78,-5.815666666666668,-1.8840000000000003,5.0,2.5,51.0,56.25,3,2023,-8.973500000000001,2023-03,0.4928,0.3144,35.77,7.9178,0.1412
Singipuram,2023-04-01,11.6333,78.4158,-8.973500000000001,120,32.0,14.0,2.0,1,-7.6035,-5.7195,-4.1240000000000006,-7.432166666666667,-1.370000000000001,48.75,5.0,2.5,85.75,4,2023,-9.457,2023-04,0.475,0.2826,38.786,6.3764,0.1242
Singipuram,2023-05-01,11.6333,78.4158,-9.457,109,95.75,64.0,2.0,1,-8.973500000000001,-7.6035,-5.7195,-8.678,-0.4834999999999994,32.0,48.75,5.0,176.5,5,2023,-13.6915,2023-05,0.5149,0.3399,35.7916,14.1268,0.1851
Singipuram,2023-06-01,11.6333,78.4158,-13.6915,120,35.5,20.0,2.0,1,-9.457,-8.973500000000001,-7.6035,-10.707333333333333,-4.234500000000001,95.75,32.0,48.75,163.25,6,2023,-34.495,2023-06,0.5005,0.2829,38.8441,11.2042,0.1743
Singipuram,2023-07-01,11.6333,78.4158,-34.495,124,51.25,60.0,2.0,1,-13.6915,-9.457,-8.973500000000001,-19.2145,-20.8035,35.5,95.75,32.0,182.5,7,2023,-34.4835,2023-07,0.515,0.3482,35.4909,10.3284,0.1838
Singipuram,2023-08-01,11.6333,78.4158,-34.4835,124,96.5,37.0,2.0,1,-34.495,-13.6915,-9.457,-27.55666666666667,0.011499999999998,51.25,35.5,95.75,183.25,8,2023,-34.467,2023-08,0.5786,0.3423,36.5159,9.868,0.187
Singipuram,2023-09-01,11.6333,78.4158,-34.467,120,262.5,90.0,2.0,1,-34.4835,-34.495,-13.6915,-34.481833333333334,0.0165000000000006,96.5,51.25,35.5,410.25,9,2023,-34.442,2023-09,0.6278,0.4409,34.0864,15.543,0.2576
Singipuram,2023-10-01,11.6333,78.4158,-34.442,110,121.5,59.0,2.0,1,-34.467,-34.4835,-34.495,-34.46416666666667,0.0249999999999985,262.5,96.5,51.25,480.5,10,2023,-34.431,2023-10,0.6661,0.4608,32.7821,15.9615,0.2057
Singipuram,2023-11-01,11.6333,78.4158,-34.431,120,127.0,92.0,2.0,1,-34.442,-34.467,-34.4835,-34.446666666666665,0.0110000000000027,121.5,262.5,96.5,511.0,11,2023,-22.088,2023-11,0.6326,0.4396,28.6644,18.4458,0.2558
Singipuram,2023-12-01,11.6333,78.4158,-22.088,122,4.5,9.0,2.0,1,-34.431,-34.442,-34.467,-30.32033333333333,12.342999999999996,127.0,121.5,262.5,253.0,12,2023,-34.430499999999995,2023-12,0.6453,0.3972,29.6347,12.6288,0.2081
Singipuram,2024-01-01,11.6333,78.4158,-34.430499999999995,122,21.25,20.0,2.0,1,-22.088,-34.431,-34.442,-30.3165,-12.342499999999994,4.5,127.0,121.5,152.75,1,2024,-34.468,2024-01,0.5073,0.2911,31.5433,8.7107,0.1708
Singipuram,2024-02-01,11.6333,78.4158,-34.468,116,,,,0,-34.430499999999995,-22.088,-34.431,-30.328833333333336,-0.0375000000000085,21.25,4.5,127.0,25.75,2,2024,-34.4895,2024-02,0.4332,0.2576,34.6548,6.3148,0.115
Singipuram,2024-03-01,11.6333,78.4158,-34.4895,122,,,,0,-34.468,-34.430499999999995,-22.088,-34.46266666666667,-0.021499999999996,,21.25,4.5,21.25,3,2024,-34.535,2024-03,0.3794,0.2269,39.3549,3.826,0.0873
Singipuram,2024-04-01,11.6333,78.4158,-34.535,118,6.0,2.0,1.0,1,-34.4895,-34.468,-34.430499999999995,-34.4975,-0.0454999999999969,,,21.25,6.0,4,2024,-34.533500000000004,2024-04,0.3483,0.2098,42.0983,2.644,0.078
Singipuram,2024-05-01,11.6333,78.4158,-34.533500000000004,124,192.0,72.0,2.0,1,-34.535,-34.4895,-34.468,-34.51933333333333,0.0014999999999929,6.0,,,198.0,5,2024,-7.498,2024-05,0.4514,0.2837,33.0577,8.352,0.1911
Singipuram,2024-06-01,11.6333,78.4158,-7.498,120,131.0,63.0,2.0,1,-34.533500000000004,-34.535,-34.4895,-25.522166666666667,27.035500000000003,192.0,6.0,,329.0,6,2024,-30.847,2024-06,0.5931,0.4095,32.6715,11.1661,0.2362
Singipuram,2024-07-01,11.6333,78.4158,-30.847,120,68.25,55.0,2.0,1,-7.498,-34.533500000000004,-34.535,-24.292833333333338,-23.349,131.0,192.0,6.0,391.25,7,2024,-34.447,2024-07,0.5487,0.3718,34.9919,13.124,0.1934
Singipuram,2024-08-01,11.6333,78.4158,-34.447,113,197.75,95.0,2.0,1,-30.847,-7.498,-34.533500000000004,-24.264000000000006,-3.6000000000000014,68.25,131.0,192.0,397.0,8,2024,-13.917,2024-08,0.6434,0.4405,32.322,17.121,0.2525
Singipuram,2024-09-01,11.6333,78.4158,-13.917,118,28.0,17.0,2.0,1,-34.447,-30.847,-7.498,-26.40366666666667,20.53,197.75,68.25,131.0,294.0,9,2024,-8.991,2024-09,0.6252,0.3822,34.3967,13.8302,0.1877
Singipuram,2024-10-01,11.6333,78.4158,-8.991,123,207.75,113.0,2.0,1,-13.917,-34.447,-30.847,-19.11833333333334,4.926,28.0,197.75,68.25,433.5,10,2024,-8.341,2024-10,0.6934,0.4891,30.0479,19.3528,0.266
Singipuram,2024-11-01,11.6333,78.4158,-8.341,115,43.25,50.0,2.0,1,-8.991,-13.917,-34.447,-10.416333333333338,0.6500000000000004,207.75,28.0,197.75,279.0,11,2024,-5.2985,2024-11,0.353,0.23,28.4206,14.355,0.2306
Singipuram,2024-12-01,11.6333,78.4158,-5.2985,124,98.25,86.0,2.0,1,-8.341,-8.991,-13.917,-7.543500000000005,3.0424999999999995,43.25,207.75,28.0,349.25,12,2024,-5.1605,2024-12,0.6332,0.4298,27.3542,17.5233,0.2723
Singipuram,2025-01-01,11.6333,78.4158,-5.1605,120,5.75,8.0,2.0,1,-5.2985,-8.341,-8.991,-6.26666666666667,0.1379999999999999,98.25,43.25,207.75,147.25,1,2025,-6.614,2025-01,0.5739,0.3531,28.0768,13.5385,0.2013
Singipuram,2025-02-01,11.6333,78.4158,-6.614,112,,,,0,-5.1605,-5.2985,-8.341,-5.691000000000005,-1.4535,5.75,98.25,43.25,104.0,2,2025,-8.188500000000001,2025-02,0.5021,0.2839,31.575,8.242,0.1343
Singipuram,2025-03-01,11.6333,78.4158,-8.188500000000001,120,13.25,21.0,2.0,1,-6.614,-5.1605,-5.2985,-6.654333333333338,-1.5745000000000011,,5.75,98.25,19.0,3,2025,-9.956,2025-03,0.4833,0.2979,34.7446,7.379,0.1203
Singipuram,2025-04-01,11.6333,78.4158,-9.956,63,14.0,7.0,2.0,1,-8.188500000000001,-6.614,-5.1605,-8.252833333333339,-1.7674999999999983,13.25,,5.75,27.25,4,2025,-35.963,2025-04,0.4912,0.311,33.5906,6.914,0.1201
Singipuram,2025-11-01,11.6333,78.4158,-35.963,1,279.75,64.0,2.0,1,-9.956,-8.188500000000001,-6.614,-18.03583333333334,-26.007,14.0,13.25,,307.0,11,2025,-21.267,2025-11,0.6889,0.49,28.6405,18.4696,0.2204
Siruvachur,2021-04-01,11.6389,78.7556,-6.102,120,,,,0,-5.261,-4.609500000000001,-2.858,-5.324166666666667,-0.8410000000000002,,,,,4,2021,-6.8515,2021-04,0.4999,0.3281,37.2139,9.9125,0.1703
Siruvachur,2021-05-01,11.6389,78.7556,-6.8515,124,,,,0,-6.102,-5.261,-4.609500000000001,-6.0715,-0.7494999999999994,,,,,5,2021,-6.0120000000000005,2021-05,0.4573,0.2857,39.4321,8.7739,0.1817
Siruvachur,2021-06-01,11.6389,78.7556,-6.0120000000000005,120,,,,0,-6.8515,-6.102,-5.261,-6.321833333333334,0.8394999999999992,,,,,6,2021,-5.8465,2021-06,0.4676,0.287,38.2781,9.9197,0.1941
Siruvachur,2021-07-01,11.6389,78.7556,-5.8465,114,,,,0,-6.0120000000000005,-6.8515,-6.102,-6.236666666666667,0.1655000000000006,,,,,7,2021,-6.0815,2021-07,0.4937,0.2906,34.9505,12.6858,0.2625
Siruvachur,2021-08-01,11.6389,78.7556,-6.0815,124,,,,0,-5.8465,-6.0120000000000005,-6.8515,-5.98,-0.2350000000000003,,,,,8,2021,-6.026,2021-08,0.5731,0.3661,36.9112,12.5321,0.2446
Siruvachur,2021-09-01,11.6389,78.7556,-6.026,106,3.5,1.0,1.0,1,-6.0815,-5.8465,-6.0120000000000005,-5.984666666666667,0.0555000000000003,,,,3.5,9,2021,-5.533,2021-09,0.6705,0.4563,34.77,16.1795,0.2684
Siruvachur,2021-10-01,11.6389,78.7556,-5.533,124,24.0,8.0,1.0,1,-6.026,-6.0815,-5.8465,-5.880166666666667,0.4930000000000003,3.5,,,27.5,10,2021,-1.479,2021-10,0.7303,0.5184,31.5643,20.5823,0.3211
Siruvachur,2021-11-01,11.6389,78.7556,-1.479,120,152.0,111.0,2.0,1,-5.533,-6.026,-6.0815,-4.346,4.053999999999999,24.0,3.5,,179.5,11,2021,-0.9325,2021-11,0.5586,0.3708,29.5272,19.2432,0.386
Siruvachur,2021-12-01,11.6389,78.7556,-0.9325,124,6.5,2.0,1.0,1,-1.479,-5.533,-6.026,-2.6481666666666666,0.5465000000000001,152.0,24.0,3.5,182.5,12,2021,-2.214,2021-12,0.6421,0.404,29.4068,18.2668,0.3622
Siruvachur,2022-01-01,11.6389,78.7556,-2.214,124,0.5,1.0,1.0,1,-0.9325,-1.479,-5.533,-1.5418333333333336,-1.2815,6.5,152.0,24.0,159.0,1,2022,-3.1945,2022-01,0.5848,0.3659,30.5256,18.7508,0.2976
Siruvachur,2022-02-01,11.6389,78.7556,-3.1945,112,,,,0,-2.214,-0.9325,-1.479,-2.1136666666666666,-0.9804999999999996,0.5,6.5,152.0,7.0,2,2022,-4.53,2022-02,0.5865,0.3623,32.4197,12.9979,0.2329
Siruvachur,2022-03-01,11.6389,78.7556,-4.53,124,1900.25,14.0,2.0,1,-3.1945,-2.214,-0.9325,-3.3128333333333337,-1.3355000000000006,,0.5,6.5,1900.75,3,2022,-5.103,2022-03,0.5649,0.3263,34.3359,11.8672,0.1869
Siruvachur,2022-04-01,11.6389,78.7556,-5.103,115,79.25,38.0,2.0,1,-4.53,-3.1945,-2.214,-4.275833333333334,-0.5729999999999995,1900.25,,0.5,1979.5,4,2022,-5.199,2022-04,0.4916,0.3085,38.0876,10.2854,0.1824
Siruvachur,2022-05-01,11.6389,78.7556,-5.199,31,24.0,2.0,1.0,1,-5.103,-4.53,-3.1945,-4.944,-0.096,79.25,1900.25,,2003.5,5,2022,-5.827500000000001,2022-05,0.5266,0.3078,36.5399,10.9197,0.2229
Siruvachur,2022-06-01,11.6389,78.7556,-5.827500000000001,120,82.0,35.0,2.0,1,-5.199,-5.103,-4.53,-5.3765,-0.6285000000000007,24.0,79.25,1900.25,185.25,6,2022,-6.6295,2022-06,0.4981,0.284,38.3223,10.6864,0.2201
Siruvachur,2022-07-01,11.6389,78.7556,-6.6295,124,53.0,55.0,2.0,1,-5.827500000000001,-5.199,-5.103,-5.885333333333334,-0.8019999999999996,82.0,24.0,79.25,159.0,7,2022,-3.8465,2022-07,0.5143,0.3348,34.0416,11.7448,0.234
Siruvachur,2022-08-01,11.6389,78.7556,-3.8465,124,214.75,92.0,2.0,1,-6.6295,-5.827500000000001,-5.199,-5.4345,2.7830000000000004,53.0,82.0,24.0,349.75,8,2022,-4.395,2022-08,0.599,0.3845,35.5973,16.3479,0.2779
Siruvachur,2022-09-01,11.6389,78.7556,-4.395,120,15.25,26.0,2.0,1,-3.8465,-6.6295,-5.827500000000001,-4.957,-0.5484999999999998,214.75,53.0,82.0,283.0,9,2022,-4.949999999999999,2022-09,0.4547,0.3219,35.662,17.8923,0.2777
Siruvachur,2022-10-01,11.6389,78.7556,-4.949999999999999,124,126.5,64.0,2.0,1,-4.395,-3.8465,-6.6295,-4.397166666666666,-0.5549999999999997,15.25,214.75,53.0,356.5,10,2022,-1.443,2022-10,0.6903,0.5168,32.1127,20.779,0.2879
Siruvachur,2022-11-01,11.6389,78.7556,-1.443,120,101.25,71.0,2.0,1,-4.949999999999999,-4.395,-3.8465,-3.596,3.5069999999999992,126.5,15.25,214.75,243.0,11,2022,-2.662,2022-11,0.6887,0.4454,29.7568,20.9483,0.3067
Siruvachur,2022-12-01,11.6389,78.7556,-2.662,118,51.0,67.0,2.0,1,-1.443,-4.949999999999999,-4.395,-3.018333333333333,-1.219,101.25,126.5,15.25,278.75,12,2022,-4.697,2022-12,0.6174,0.3463,30.4371,16.1691,0.3062
Siruvachur,2023-01-01,11.6389,78.7556,-4.697,116,2.5,7.0,2.0,1,-2.662,-1.443,-4.949999999999999,-2.9340000000000006,-2.035,51.0,101.25,126.5,154.75,1,2023,-5.5885,2023-01,0.5612,0.3284,30.6533,10.5586,0.2414
Siruvachur,2023-02-01,11.6389,78.7556,-5.5885,112,5.0,4.0,1.0,1,-4.697,-2.662,-1.443,-4.315833333333334,-0.8914999999999997,2.5,51.0,101.25,58.5,2,2023,-6.1585,2023-02,0.5446,0.3429,33.3754,9.8367,0.2027
Siruvachur,2023-03-01,11.6389,78.7556,-6.1585,114,48.75,17.0,2.0,1,-5.5885,-4.697,-2.662,-5.481333333333335,-0.5700000000000003,5.0,2.5,51.0,56.25,3,2023,-6.7405,2023-03,0.5304,0.3232,35.3627,10.4561,0.1785
Siruvachur,2023-04-01,11.6389,78.7556,-6.7405,116,32.0,14.0,2.0,1,-6.1585,-5.5885,-4.697,-6.1625000000000005,-0.5819999999999999,48.75,5.0,2.5,85.75,4,2023,-5.781,2023-04,0.5013,0.2847,38.2199,7.1831,0.1554
Siruvachur,2023-05-01,11.6389,78.7556,-5.781,110,95.75,64.0,2.0,1,-6.7405,-6.1585,-5.5885,-6.226666666666667,0.9595000000000002,32.0,48.75,5.0,176.5,5,2023,-6.4725,2023-05,0.5199,0.3346,35.7607,14.6793,0.2101
Siruvachur,2023-06-01,11.6389,78.7556,-6.4725,120,35.5,20.0,2.0,1,-5.781,-6.7405,-6.1585,-6.331333333333333,-0.6915000000000004,95.75,32.0,48.75,163.25,6,2023,-7.614,2023-06,0.4825,0.286,37.547,12.7993,0.1958
Siruvachur,2023-07-01,11.6389,78.7556,-7.614,122,51.25,60.0,2.0,1,-6.4725,-5.781,-6.7405,-6.6225,-1.1414999999999995,35.5,95.75,32.0,182.5,7,2023,-6.468500000000001,2023-07,0.4955,0.318,37.0278,11.1077,0.204
Siruvachur,2023-08-01,11.6389,78.7556,-6.468500000000001,124,96.5,37.0,2.0,1,-7.614,-6.4725,-5.781,-6.851666666666668,1.1454999999999993,51.25,35.5,95.75,183.25,8,2023,-6.1845,2023-08,0.6215,0.4236,35.2634,12.0149,0.2164
Siruvachur,2023-09-01,11.6389,78.7556,-6.1845,118,262.5,90.0,2.0,1,-6.468500000000001,-7.614,-6.4725,-6.755666666666667,0.2840000000000007,96.5,51.25,35.5,410.25,9,2023,-6.936,2023-09,0.6537,0.4439,33.9499,17.4618,0.2665
Siruvachur,2023-10-01,11.6389,78.7556,-6.936,110,121.5,59.0,2.0,1,-6.1845,-6.468500000000001,-7.614,-6.529666666666667,-0.7515000000000001,262.5,96.5,51.25,480.5,10,2023,-4.975,2023-10,0.6673,0.5007,33.6514,16.664,0.2199
Siruvachur,2023-11-01,11.6389,78.7556,-4.975,120,127.0,92.0,2.0,1,-6.936,-6.1845,-6.468500000000001,-6.031833333333334,1.9610000000000003,121.5,262.5,96.5,511.0,11,2023,-5.151,2023-11,0.6893,0.4334,29.4335,20.1591,0.2897
Siruvachur,2023-12-01,11.6389,78.7556,-5.151,122,4.5,9.0,2.0,1,-4.975,-6.936,-6.1845,-5.687333333333334,-0.1760000000000001,127.0,121.5,262.5,253.0,12,2023,-6.0955,2023-12,0.6416,0.4196,30.0918,16.9875,0.2503
Siruvachur,2024-01-01,11.6389,78.7556,-6.0955,124,21.25,20.0,2.0,1,-5.151,-4.975,-6.936,-5.407166666666668,-0.9444999999999996,4.5,127.0,121.5,152.75,1,2024,-7.1335,2024-01,0.5726,0.3711,31.3956,11.8571,0.2238
Siruvachur,2024-02-01,11.6389,78.7556,-7.1335,116,,,,0,-6.0955,-5.151,-4.975,-6.126666666666666,-1.0380000000000005,21.25,4.5,127.0,25.75,2,2024,-8.064499999999999,2024-02,0.4892,0.3096,34.114,8.4312,0.1684
Siruvachur,2024-03-01,11.6389,78.7556,-8.064499999999999,122,,,,0,-7.1335,-6.0955,-5.151,-7.097833333333333,-0.9309999999999992,,21.25,4.5,21.25,3,2024,-8.792,2024-03,0.394,0.235,39.3477,5.2936,0.1278
Siruvachur,2024-04-01,11.6389,78.7556,-8.792,120,6.0,2.0,1.0,1,-8.064499999999999,-7.1335,-6.0955,-7.996666666666667,-0.7275000000000009,,,21.25,6.0,4,2024,-9.1415,2024-04,0.3169,0.1999,43.2479,2.8574,0.1019
Siruvachur,2024-05-01,11.6389,78.7556,-9.1415,122,192.0,72.0,2.0,1,-8.792,-8.064499999999999,-7.1335,-8.665999999999999,-0.3495000000000008,6.0,,,198.0,5,2024,-6.41,2024-05,0.4412,0.2641,38.8344,7.8641,0.1855
Siruvachur,2024-06-01,11.6389,78.7556,-6.41,120,131.0,63.0,2.0,1,-9.1415,-8.792,-8.064499999999999,-8.1145,2.7315000000000005,192.0,6.0,,329.0,6,2024,-7.958500000000001,2024-06,0.5277,0.3386,34.6268,11.334,0.2405
Siruvachur,2024-07-01,11.6389,78.7556,-7.958500000000001,120,68.25,55.0,2.0,1,-6.41,-9.1415,-8.792,-7.836666666666667,-1.5485000000000009,131.0,192.0,6.0,391.25,7,2024,-4.783,2024-07,0.4782,0.2922,38.1446,11.9955,0.1988
